Unnamed: 0,customer_age,customer_sex,customer_number_of_dependents,customer_education,customer_civil_status,customer_salary_range,customer_relationship_length,customer_available_credit_limit,credit_card_classification,total_products,period_inactive,contacts_in_last_year,credit_card_debt_balance,remaining_credit_limit,transaction_amount_ratio,total_transaction_amount,total_transaction_count,transaction_count_ratio,average_utilization,account_status_knn
1318,50.0,0,2,3.0,3.0,3.0,38,18825.100000000013,1,5,3,2,1213,22189.8395450128,0.470918632702926,4708.0,58,0.535993785013299,0.0546009322480052,0
1319,35.0,1,1,2.0,3.0,1.0,28,2279.29240134657,1,3,1,2,84,2194.70339996867,0.916845442507441,4955.0,84,0.761767837006109,0.0204554544704727,0
1320,51.0,1,2,3.0,3.0,2.0,45,1549.65452535395,1,1,0,5,0,1549.65452535395,0.63939646890035,2359.0,54,0.680934689072438,0.0,1
1321,34.0,1,3,3.0,3.0,1.0,41,5500.94407752396,1,3,2,0,122,5378.16404392442,0.934588196924854,3826.0,61,0.705028992204583,0.0437216705013016,0
1322,42.0,1,2,3.0,2.0,1.0,31,10827.2330462127,1,6,2,2,1024,9802.69998336725,0.873868719137573,4402.0,82,0.857734791809916,0.166600864482259,0
1323,37.0,1,0,1.0,2.0,1.0,29,3453.55404262306,1,2,1,2,805,2647.96016047509,1.05445781439611,5999.0,81,0.75461441015312,0.2934477531411,0
1324,40.0,1,0,3.0,3.0,2.0,29,3925.73490811635,1,5,2,0,1973,1951.95071366649,0.803319370456901,5022.0,89,0.718798593573929,0.533714146588637,0
1325,44.0,0,3,3.0,3.0,2.0,35,4872.11824017293,1,5,3,2,1270,3601.54081439284,0.635478200470672,2740.0,59,0.514373376664394,0.356048767873719,0
1326,59.0,1,0,3.0,2.0,1.0,36,3498.20327384454,1,4,3,4,1868,1629.77394034826,0.702315892152395,1847.0,70,0.642261389096483,0.641532852722426,0
1327,49.0,1,3,3.0,2.0,1.0,33,2274.27144452388,1,5,2,2,1301,972.62674936072,0.686089714484778,4430.0,76,0.817365428272833,0.52144675363809,0
1328,45.0,1,2,3.0,3.0,1.0,34,1540.09350948045,1,3,4,1,735,804.69274817693,0.899975192512837,4616.0,82,0.768177480311325,0.476950381137751,0
1329,38.0,1,2,1.0,1.0,1.0,32,6491.83116230672,1,3,3,2,0,6491.83116230672,0.659638228178207,7477.200000000001,98,0.73016478769306,0.0,0
1330,39.0,1,2,3.0,3.0,2.0,29,3328.28852266985,1,5,2,4,1664,1663.93421608189,0.795778002846801,4005.0,66,0.801842206633369,0.55481445076502,0
1331,47.0,1,3,3.0,2.0,2.0,40,15923.9192678731,1,2,3,0,1551,14372.4399789619,0.696427948538684,7477.200000000001,94,0.608026161375278,0.168913777793742,0
1332,32.0,0,4,3.0,3.0,2.0,41,8674.16937648033,1,2,3,3,267,8406.79629664108,1.00267595696759,7477.200000000001,56,0.556707530672369,0.0663381536351356,0
1333,48.0,0,3,4.0,2.0,1.0,41,2838.75495748366,1,4,1,3,2033,804.920683842131,0.672841044576727,2762.0,56,0.685110752898463,0.721160567380188,0
1334,51.0,0,2,2.0,2.0,4.0,44,18825.100000000013,2,4,3,1,1930,32415.1076686838,0.809578370234986,3233.0,49,0.465148721886025,0.0560758344186761,0
1335,50.0,1,3,4.0,3.0,1.0,45,2789.43982559897,1,4,3,2,722,2066.83396856505,0.728435017869403,6736.0,83,0.730299944245293,0.280328324514867,0
1336,49.0,1,3,3.0,3.0,1.0,38,2867.82131595385,1,1,3,1,1827,1040.07689048658,0.584030823497221,4490.0,88,5.34173703431553,0.640607483389469,0
1337,54.0,1,1,2.0,3.0,1.0,38,1467.87160455031,1,4,2,3,0,1467.87160455031,0.671074874363458,1302.0,27,1.09703193010429,0.0,1
1338,47.0,1,4,3.0,2.0,3.0,31,13131.7943765723,1,4,4,2,627,12504.4046577247,0.688463045666419,2293.0,57,0.598499449618322,0.197165382442751,0
1339,57.0,1,0,3.0,3.0,2.0,36,3150.6363801473,1,2,3,3,0,3150.6363801473,0.654277423960007,2965.0,38,0.706193202999446,0.0,1
1340,43.0,1,4,4.0,2.0,5.0,33,10466.979538116,1,4,1,1,1513,8953.60164344294,0.527597005132151,2233.0,51,0.620486049609196,0.163128406647266,0
1341,31.0,1,2,2.0,2.0,1.0,19,10050.9059906037,1,1,1,2,903,9147.86333995859,0.895135424908776,7477.200000000001,64,0.584797455542591,0.0889035696595867,0
1342,45.0,1,3,3.0,3.0,1.0,36,4906.57057394254,1,4,1,2,0,4906.57057394254,0.865700940873106,4317.0,68,0.620342365121013,0.0,0
1343,48.0,1,4,4.0,3.0,1.0,35,2454.55016827788,1,3,3,2,1793,661.259528821923,0.774159192266154,4485.0,70,0.735433856509408,0.72989405844287,0
1344,42.0,1,3,3.0,3.0,1.0,32,2693.24037853398,1,4,1,2,783,1910.14842000308,0.363552484794111,1351.0,41,0.369021725207428,0.278503549705873,0
1345,54.0,1,2,4.0,2.0,1.0,44,2313.91603829336,1,3,2,4,0,2313.91603829336,0.811091392563179,2452.0,40,0.418816875386149,0.0,1
1346,40.0,1,2,2.0,3.0,1.0,31,6360.10225329383,1,5,3,3,788,5571.69288239643,0.705585734346554,3882.0,69,4.97777827233566,0.115942554543735,0
1347,42.0,0,3,2.0,2.0,4.0,35,18825.100000000013,1,3,2,1,2126,18526.950496411,0.982155426881657,4080.0,79,0.77911414157715,0.10837739584233,0
1348,56.0,1,2,3.0,3.0,1.0,44,1836.3659809443,1,1,3,2,170,1666.11004271196,0.780293256598484,2893.0,36,4.13333867133925,0.0970275777023021,1
1349,42.0,1,1,3.0,2.0,2.0,35,2401.54809005062,1,3,2,1,1219,1181.76031855234,0.796630517826952,3869.0,76,0.862412190585538,0.507279383576872,0
1350,45.0,0,3,2.0,3.0,3.0,36,4103.4215148175,1,5,2,2,2209,1893.77278912787,0.877244798830582,4429.0,77,0.835029873308831,0.543214925521751,0
1351,36.0,0,1,4.0,3.0,5.0,26,5245.54431807954,1,3,3,3,1708,3537.33105329679,1.03085357800061,1634.0,42,0.773555497903377,0.39878173499444,0
1352,58.0,1,0,3.0,3.0,1.0,49,2346.55294829563,1,4,2,1,617,1728.81446516342,0.76178389969323,4576.0,70,0.584670672199038,0.235989982320169,0
1353,40.0,0,3,2.0,2.0,4.0,34,3575.57739396058,1,2,3,1,2517,1058.57739396058,1.38576968616114,1716.0,23,2.26832761845932,0.739181095017932,0
1354,44.0,0,4,3.0,3.0,2.0,36,18825.100000000013,1,3,2,3,0,19118.4446479449,1.00318351967416,3569.0,78,0.618583863250987,0.0,0
1355,45.0,0,2,3.0,2.0,1.0,37,8301.32864812146,1,4,1,2,1246,7054.96554263276,0.638596597519753,1847.0,55,0.717272923893074,0.151232194336762,0
1356,57.0,0,1,3.0,2.0,4.0,47,18825.100000000013,1,4,1,2,1055,24009.7018009136,0.593564850019964,7477.200000000001,67,0.63310967903491,0.0413517512839843,0
1357,50.0,1,0,2.0,3.0,2.0,31,7527.73609025559,1,1,3,1,846,6681.36524665362,0.657542088330234,7477.200000000001,88,0.889132630675239,0.136584899512298,0
1358,38.0,1,3,3.0,3.0,1.0,24,2876.42894788097,1,2,1,1,499,2376.61115306803,0.788144768077208,3647.0,58,0.747105651731705,0.244302912694873,0
1359,39.0,1,4,1.0,3.0,1.0,26,2176.30734504356,1,5,3,0,1096,1079.88311929093,0.750331870984918,5166.0,91,0.618099806467869,0.503966935487705,0
1360,28.0,0,0,1.0,2.0,1.0,34,3662.42377646222,1,4,1,1,1066,2595.84450116231,0.443758301371887,2627.0,63,0.49838502693324,0.48718525677024,0
1361,49.0,0,3,3.0,3.0,4.0,35,18825.100000000013,1,5,1,2,1077,21157.45600907,0.802110220521298,3907.0,72,0.681587984635255,0.0489484980794068,0
1362,46.0,0,1,3.0,3.0,1.0,31,2146.26489104036,1,5,2,2,834,1312.15309607857,1.05810248596861,3570.0,59,0.876592299655723,0.391014840809473,0
1363,39.0,1,1,2.0,2.0,1.0,35,2608.46064939173,1,4,1,1,2074,534.043674527899,0.720001388360494,4094.0,70,0.795988324437118,0.791232122897142,0
1364,39.0,1,2,3.0,3.0,1.0,36,4988.12700910745,1,5,2,2,683,4304.42648202524,0.700153817174253,2126.0,51,0.765665557584687,0.141543382662011,0
1365,45.0,0,3,3.0,2.0,2.0,35,8582.25073990963,1,1,1,2,1878,6703.92500331502,0.749737405692295,7477.200000000001,107,0.810237974853552,0.220403692918123,0
1366,38.0,0,2,4.0,3.0,3.0,36,18825.100000000013,1,6,3,2,1674,21432.745346631,0.725421391330191,2324.0,56,0.969341195890123,0.0720908243705684,0
1367,55.0,1,0,2.0,3.0,2.0,45,6812.88693124149,1,3,2,2,1742,5070.08406572351,1.14588496318768,2842.0,52,0.766502977500467,0.26927409995996,0
1368,41.0,1,2,3.0,3.0,2.0,32,6305.74081833775,1,5,2,3,1032,5272.96071813107,0.630568111930856,3975.0,69,0.890180963888018,0.268478528264549,0
1369,42.0,0,4,2.0,2.0,3.0,36,18825.100000000013,2,4,1,2,1809,32690.7655716858,0.706682778930471,1343.0,35,0.885672560486545,0.0521795354624358,0
1370,42.0,0,4,3.0,3.0,4.0,36,4128.24466635593,1,3,4,2,1271,2856.64375204529,0.489262348222875,4803.0,68,4.97032422243222,0.314937714676712,0
1371,47.0,1,2,2.0,3.0,1.0,36,2798.78199313417,1,3,2,1,782,2016.31671884668,0.798450922567279,3438.0,74,0.808293695537641,0.354623312764473,0
1372,44.0,1,3,4.0,3.0,1.0,39,3482.84518553873,1,3,2,2,1658,1824.03832186278,0.751073310614652,3917.0,63,0.622207958586309,0.535950859358028,0
1373,51.0,1,2,2.0,3.0,5.0,33,2729.00412307591,1,3,2,2,1992,736.234892413271,0.694563844834108,2299.0,57,0.645261693099535,0.72694730059363,0
1374,37.0,1,2,3.0,2.0,1.0,36,4483.55957580893,1,4,1,3,1749,2734.21442688891,0.879704026197559,5695.0,84,0.835390943400199,0.432528326840727,0
1375,49.0,0,4,3.0,3.0,3.0,35,6260.42318916816,1,3,1,1,902,5357.64011132608,0.971490155458274,5225.0,71,0.815095860429316,0.118283717328057,0
1376,39.0,1,2,4.0,3.0,1.0,31,3819.75509431644,1,1,2,2,829,2989.92233764638,0.610901562072632,4965.0,88,0.747743175693738,0.214857476471392,0
1377,33.0,1,2,2.0,2.0,1.0,23,2449.91147623235,1,5,2,2,1407,1042.29783844953,0.739206940712111,3698.0,71,0.708237239957916,0.584886565251675,0
1378,42.0,0,2,1.0,3.0,1.0,29,3667.39957824835,1,1,2,2,532,3134.64361033083,0.904807886968765,6643.0,70,0.806633994101864,0.182444622512383,0
1379,40.0,0,2,3.0,3.0,1.0,35,2046.1127325797,1,4,1,2,383,1662.26398620936,0.698997081356537,1731.0,38,0.662862836366633,0.179044609947393,1
1380,57.0,1,1,1.0,2.0,5.0,44,2563.83742509046,1,4,3,1,1256,1307.28646232768,1.15437425090458,2686.0,43,0.86911644070901,0.49045572747675,0
1381,44.0,1,2,1.0,3.0,1.0,36,2194.21433320833,1,4,1,2,1532,661.32683647766,0.791590089905571,4320.0,81,0.773624908219402,0.699479581386165,0
1382,45.0,1,1,2.0,3.0,1.0,36,5268.87162310982,1,2,2,3,1690,3577.92581844968,0.698053350208261,1302.0,19,0.385566441436762,0.339146536830478,0
1383,49.0,1,2,3.0,3.0,2.0,36,2085.89450132746,1,3,1,4,1182,903.318461738027,0.971055213902116,3468.0,65,1.0,0.528320680059154,0
1384,41.0,1,3,3.0,3.0,1.0,28,12342.7706140116,1,3,1,3,1455,10887.1658420309,0.685656332198458,4375.0,67,0.584893786705201,0.136109137969171,0
1385,41.0,1,2,3.0,3.0,5.0,32,1630.39027621298,1,1,3,3,135,1494.54125435355,0.659509362328243,2149.0,46,0.564882911631425,0.070401136851239,1
1386,37.0,1,2,3.0,3.0,1.0,28,2858.80164227777,1,5,2,1,2098,760.23693738816,0.672998108800902,3499.0,60,0.716139568902087,0.708410277134373,0
1387,40.0,0,3,2.0,2.0,1.0,31,18825.100000000013,2,3,2,1,549,28171.4549803191,0.701707156828424,3653.0,76,0.770002226587899,0.0363567164115112,0
1388,48.0,1,1,3.0,2.0,1.0,41,3030.70830234878,1,3,2,1,2144,885.924489898714,0.968585033670952,5571.0,90,0.826200135691209,0.707362177103752,0
1389,47.0,1,4,2.0,3.0,1.0,40,2644.62211782277,1,4,2,2,1563,1081.39387052484,0.72311721802523,4680.0,67,0.749922640593366,0.654791866147796,0
1390,37.0,1,3,3.0,2.0,1.0,26,2931.42757332225,1,4,2,2,0,2931.42757332225,0.585984927702826,2430.0,39,0.530833641766475,0.0,1
1391,44.0,1,2,3.0,3.0,3.0,25,10581.7793200987,1,2,1,2,222,10358.7842582133,0.647301591534945,4180.0,77,6.44903566780799,0.150636782217549,0
1392,44.0,0,3,3.0,3.0,1.0,37,11287.7712243579,1,3,2,1,0,11287.7712243579,0.729435059875773,1847.0,69,0.556487011975154,0.0,0
1393,45.0,0,2,3.0,3.0,1.0,31,2769.58637305275,1,3,2,2,2217,552.245411608249,0.935299848338202,7477.200000000001,62,0.73662031562666,0.801630500307577,0
1394,31.0,1,2,4.0,3.0,5.0,26,2665.58711548483,1,4,2,2,1716,949.301989114835,0.627321453067917,3318.0,59,0.552865525236584,0.646192323119416,0
1395,48.0,1,2,2.0,2.0,2.0,35,6742.17117766104,1,3,1,3,1188,5553.48462281785,0.7340938175112,7477.200000000001,123,0.704084739176194,0.184013835953191,0
1396,64.0,0,3,2.0,3.0,3.0,35,3709.52409207332,1,4,3,2,2087,1621.8876139851,0.824,5424.0,63,0.880312352367384,0.568969235945772,0
1397,50.0,0,1,1.0,3.0,4.0,39,18825.100000000013,1,3,3,1,699,28224.6888854951,0.596623816726754,1704.0,45,0.363924763345351,0.0201074809352132,0
1398,47.0,1,1,2.0,2.0,1.0,36,5798.19386211329,1,5,2,3,1498,4300.07401353602,1.32528313122529,1767.0,27,1.36743778470913,0.263033336998942,0
1399,56.0,1,1,1.0,3.0,5.0,40,1583.96580337097,1,3,3,2,302,1281.7650208761,0.78982651572704,4078.0,63,0.67287449009315,0.158953841935973,0
1400,50.0,0,2,1.0,2.0,4.0,36,18825.100000000013,1,5,2,2,2097,19526.2054240108,0.567588405925059,1326.0,30,4.81392639315285,0.127588405925059,0
1401,42.0,0,4,2.0,2.0,3.0,33,18825.100000000013,2,4,1,2,1652,29966.6468275849,0.785340737365872,1923.0,46,0.857554283114414,0.0519964132908856,0
1402,51.0,1,1,3.0,3.0,1.0,44,10506.0566087675,1,5,3,4,508,9997.91033366936,0.891915424327877,2744.0,62,0.880673945792631,0.158612132111549,0
1403,46.0,0,2,4.0,3.0,4.0,35,18825.100000000013,1,5,2,1,533,30624.9363390472,0.75833904627468,2331.0,58,0.655831240165035,0.027894491660709,0
1404,46.0,1,4,3.0,2.0,1.0,36,4341.76574146999,1,4,1,1,1113,3228.32014680401,0.789812392298535,1847.0,75,0.725763286757169,0.200156527781721,0
1405,44.0,1,1,3.0,2.0,2.0,36,4857.80772696933,1,5,2,3,0,4857.80772696933,0.866166701970784,7477.200000000001,64,0.774672448189629,0.0,1
1406,44.0,1,2,3.0,2.0,1.0,35,2562.2700913429,1,6,2,4,333,2228.32836398799,0.70851814639707,3251.0,66,0.839238064212828,0.101831389459283,1
1407,48.0,1,2,3.0,2.0,2.0,33,2945.21609166414,1,3,1,3,1657,1287.64802342043,0.780871965373748,2109.0,41,0.436413046462568,0.561106942331614,0
1408,45.0,1,2,3.0,3.0,5.0,35,5651.05983260037,1,4,2,3,1158,4492.1030575989,0.690672943731665,4687.0,77,0.657173927941263,0.215684156423835,0
1409,54.0,1,1,3.0,3.0,1.0,44,2203.93965709648,1,5,2,2,1458,745.235652970342,0.777341452448332,1448.0,29,0.41296503683797,0.662060646234156,0
1410,54.0,0,1,2.0,3.0,4.0,35,9392.51842650337,1,6,1,1,1357,8034.58632206262,0.744216228607717,1886.0,39,0.601497184687877,0.150389874758911,0
1411,53.0,0,2,3.0,2.0,1.0,47,2220.52987782045,1,4,1,1,1951,269.1282072331,0.606855995242482,2481.0,66,0.618751837363979,0.844054021761202,0
1412,44.0,1,2,3.0,2.0,1.0,32,5851.80494655596,1,1,2,2,665,5186.02239789357,0.872830195468744,7171.0,60,0.619799760650518,0.135709254027448,0
1413,38.0,0,3,2.0,2.0,2.0,33,4914.74057158672,1,5,1,1,1802,3112.1871975158,0.912364110652493,3916.0,66,0.83374368092482,0.406968037324846,0
1414,50.0,0,1,2.0,2.0,1.0,35,2506.28202546947,1,3,1,2,1595,910.778151485562,0.614184208459053,2071.0,49,0.47481571298497,0.62978198619148,0
1415,53.0,0,1,3.0,3.0,1.0,37,12836.8095984969,1,1,1,2,1112,11723.8228034351,0.763886812826549,7477.200000000001,103,7.13456319605583,0.085287360788833,0
1416,39.0,0,2,3.0,2.0,4.0,33,18825.100000000013,1,4,2,2,1871,26860.9758393516,0.958498300094966,4469.0,76,0.615018546125137,0.0659530139799906,0
1417,49.0,1,1,2.0,2.0,1.0,38,18825.100000000013,1,2,2,3,0,19912.7982462102,0.712811943431695,2739.0,48,0.654365651828989,0.0,0
1418,47.0,1,0,2.0,2.0,1.0,31,4460.08716404925,1,2,2,2,1718,2741.36780097787,0.609376858283557,4072.0,72,0.784297509981128,0.448610889622742,0
1419,37.0,0,3,3.0,2.0,1.0,30,4305.35814950321,1,3,1,2,1644,2661.34411083619,0.743987519170874,2895.0,67,0.5091089814698,0.498866947928172,0
1420,37.0,0,1,3.0,3.0,2.0,32,8948.330074599,1,3,2,3,0,8948.330074599,0.67759969953098,6767.0,59,4.83589241863718,0.0,0
1421,49.0,1,2,2.0,3.0,1.0,35,3451.1445015887,1,36,1,2,1509,1941.22906755457,1.00348276545219,4924.0,65,0.809007813887317,0.44644068058277,0
1422,46.0,0,1,2.0,2.0,4.0,37,15673.8185595864,1,2,1,3,1295,14378.0690262764,0.875913960200513,6721.0,78,0.555097942511852,0.0948544466386898,0
1423,35.0,1,3,4.0,3.0,1.0,31,2715.22765799262,1,4,3,1,1566,1149.20136877753,0.802324555072056,3537.0,56,0.672470577513238,0.565912776963603,0
1424,51.0,1,1,1.0,2.0,1.0,45,3719.79315933909,1,2,3,2,1132,2587.05863852421,0.804073674524697,3244.0,45,0.346414450576011,0.379620053522513,0
1425,43.0,1,3,3.0,3.0,1.0,34,4087.46983004596,1,2,2,1,2198,1888.83430788272,0.780798825549027,2034.0,36,0.662320029527231,0.598357303409543,0
1426,46.0,1,1,2.0,2.0,2.0,36,2727.90365829508,1,3,2,2,1514,1213.61618932845,0.686572333861017,3153.0,63,0.742139419098286,0.483757241031794,0
1427,46.0,1,3,1.0,3.0,1.0,34,1554.35039089208,1,3,2,2,0,1554.35039089208,0.513189246095056,1963.0,29,0.543723798569995,0.0,1
1428,53.0,0,2,3.0,2.0,4.0,46,5415.1891075299,1,4,2,1,367,5048.1120892841,0.542334790626082,1884.0,49,0.472871251931246,0.14955875906364,1
1429,41.0,1,3,3.0,2.0,1.0,35,2632.38743112466,1,2,3,3,1760,872.294172313408,0.856777231024609,4103.0,71,0.798775045477285,0.668171402019202,0
1430,57.0,1,0,4.0,3.0,1.0,38,2079.4213922872,1,3,3,1,336,1742.86442752298,0.589973668983005,3845.0,58,0.9330759103455,0.135453150043888,0
1431,42.0,0,0,3.0,3.0,1.0,39,3403.64618044878,1,3,1,2,1320,2083.29558848523,0.856131496118557,4458.0,72,0.890229896908428,0.488520141344418,0
1432,43.0,1,2,1.0,3.0,3.0,36,10549.473729557,1,2,1,0,678,9870.5845111695,0.704615855067893,1586.0,34,0.92276905434954,0.0577228142537596,0
1433,50.0,1,1,4.0,2.0,2.0,43,3324.60228087977,1,6,1,3,1365,1958.705336361,0.649993267810086,3778.0,64,0.780723977402062,0.556977213693912,0
1434,51.0,0,2,3.0,3.0,1.0,43,2865.13947166998,1,36,1,2,253,2611.35024854937,0.976132293090526,4236.0,54,0.654876207067382,0.145186763181422,0
1435,48.0,1,3,4.0,3.0,3.0,39,18825.100000000013,1,2,3,3,474,22712.5025444287,0.94426859602859,4345.0,56,0.904865371308078,0.208706241847037,0
1436,40.0,1,3,3.0,2.0,1.0,35,18825.100000000013,1,6,1,1,746,18614.6262773208,0.915662627362006,3184.0,66,0.850173636312766,0.142812767155624,0
1437,37.0,0,2,3.0,3.0,1.0,27,18825.100000000013,1,2,2,1,1944,18874.7743994008,0.806693067184424,7477.200000000001,97,6.52556823362944,0.102360392077592,0
1438,37.0,1,2,2.0,3.0,4.0,28,2953.57079172005,1,5,1,1,1311,1642.33112232493,1.34287619544072,2585.0,52,0.628027642921721,0.461147331508976,0
1439,47.0,0,3,3.0,3.0,3.0,35,18825.100000000013,1,1,5,1,193,31708.0337033524,0.735816828162392,7477.200000000001,99,0.59567067207297,0.0152177058835133,0
1440,42.0,1,2,3.0,2.0,1.0,35,1692.89602710072,1,4,2,1,650,1042.69524342217,0.87811162303561,4843.0,74,0.676968122054927,0.378168905733479,0
1441,43.0,1,3,3.0,3.0,1.0,28,11008.3764597209,1,4,2,2,73,10934.8733112259,0.864866265263148,1302.0,30,0.303955398759608,0.0411464765405493,0
1442,46.0,1,1,2.0,3.0,2.0,40,1997.05159637984,1,4,2,2,229,1767.38230268432,0.754068846779737,4597.0,88,0.622208507989278,0.0417956732671123,0
1443,51.0,0,1,3.0,3.0,5.0,36,18825.100000000013,1,3,3,2,728,33047.2535029661,0.799146791763589,4354.0,46,0.784070933973821,0.0220709339738208,0
1444,38.0,1,2,4.0,3.0,1.0,27,1449.0,1,3,2,2,742,695.49822119254,0.570052101125996,4745.0,80,0.788241428281236,0.51680177880746,0
1445,41.0,1,2,3.0,3.0,1.0,28,4022.4306332229,1,4,2,3,1303,2719.03707784528,0.845374742339986,4012.0,75,0.804617492231633,0.29375889119879,0
1446,38.0,1,4,3.0,3.0,1.0,31,4719.76689470027,1,3,2,2,1733,2986.33931761952,0.812420566484902,3294.0,70,0.978462780543123,0.368339217297415,0
1447,36.0,1,3,2.0,3.0,1.0,31,2919.77202183631,1,4,1,2,2080,838.923499335057,1.03330036329235,5130.0,79,0.860229680636169,0.714519449129379,0
1448,52.0,1,2,1.0,3.0,5.0,39,18825.100000000013,1,5,2,1,2334,17760.1000840649,0.744751183242435,1302.0,28,6.28210953444258,0.123986477229311,0
1449,47.0,0,2,2.0,3.0,4.0,36,18825.100000000013,1,6,2,2,1222,29174.194442592,0.929768447760412,3493.0,65,0.65877198354983,0.0406062748963283,0
1450,53.0,1,1,1.0,3.0,1.0,42,2180.33866933992,1,6,2,2,1350,829.676941065911,0.649765994490071,4156.0,68,0.867841220881703,0.612557064444019,0
1451,42.0,0,3,3.0,2.0,1.0,31,5085.51231787066,1,2,1,2,1061,4024.15506461729,0.695900395321353,3047.0,59,0.685302767249472,0.196262633197593,0
1452,32.0,1,1,1.0,3.0,4.0,28,3600.06681372547,1,3,5,3,1571,2028.904410756,0.7461904410756,2467.0,60,0.404559543694042,0.440861893508451,0
1453,49.0,1,3,2.0,3.0,1.0,38,2230.38359804226,1,3,1,0,334,1896.23786573986,0.783434207395838,4588.0,78,0.924307722923757,0.0873097952367631,0
1454,43.0,1,2,3.0,3.0,3.0,33,2267.39421012535,1,5,3,2,1798,468.438358226245,0.679745607767297,4466.0,81,0.762115458409825,0.786592942324493,0
1455,46.0,1,4,2.0,2.0,1.0,35,6901.22641586454,1,3,3,2,266,6634.87149667207,0.998195312283404,4894.0,54,0.35624999306893,0.0388839298091197,0
1456,49.0,1,2,1.0,3.0,1.0,38,6935.28057125141,1,3,3,1,1377,5558.14821362605,0.715268831798512,7017.0,90,0.616214242129249,0.20029139989483,0
1457,48.0,0,3,3.0,3.0,1.0,43,2147.21372203895,1,4,2,2,1523,623.657503425256,0.741182596360867,6140.0,80,0.729348333659548,0.721946569490262,0
1458,49.0,0,2,3.0,2.0,5.0,35,18825.100000000013,1,2,2,1,1459,24607.8301412983,0.952678199426723,6266.0,92,5.2424368434806,0.0609929467158479,0
1459,48.0,1,4,3.0,3.0,1.0,34,2143.19190888892,1,3,1,2,1549,594.116440305942,0.704436483914347,2782.0,55,0.736639794026499,0.725079808562634,0
1460,50.0,0,1,2.0,3.0,4.0,42,9273.45445806365,1,3,2,2,1262,8011.00479735546,1.18590933406571,1831.0,42,1.13623189441766,0.127075620566353,0
1461,51.0,1,2,3.0,2.0,1.0,42,1857.08394613704,1,4,2,3,182,1674.934228845,0.837487130844811,1302.0,26,0.386260671728556,0.126790489487592,1
1462,49.0,0,3,2.0,2.0,3.0,44,2898.00872470187,1,5,2,1,1547,1350.23516743559,0.663666174562586,4515.0,69,0.886187986317249,0.535022483324989,0
1463,41.0,1,2,2.0,1.0,1.0,30,3964.87583263159,1,2,2,3,1146,2818.33289296763,0.717188637496086,2636.0,43,0.715721382302784,0.328429662096827,0
1464,43.0,1,1,1.0,3.0,2.0,34,1897.02107113018,1,3,2,1,1211,685.435578219253,0.694697462385829,4681.0,85,0.709373253988801,0.723049045591773,0
1465,35.0,1,2,2.0,2.0,1.0,36,3117.42534528377,1,4,2,2,1853,1263.73139255635,0.792152166512325,2446.0,56,0.652145935661685,0.617972790933542,0
1466,45.0,1,1,3.0,3.0,4.0,34,1565.39523111977,1,1,3,2,0,1565.39523111977,0.73579407929275,1897.0,41,0.478024276840817,0.0,1
1467,50.0,1,1,1.0,3.0,2.0,37,4626.09919907858,1,3,2,3,1870,2755.52505186247,0.771411974649146,3016.0,57,0.96940934319933,0.400627784583729,0
1468,56.0,1,2,2.0,2.0,1.0,46,2676.56687381873,1,5,2,2,1448,1227.62740065698,0.867791043842744,2803.0,56,0.759083316370298,0.539533785159165,0
1469,40.0,0,2,2.0,3.0,4.0,25,11752.8871021483,1,3,2,3,0,11752.8871021483,0.697027369506427,2136.0,41,5.26664708979125,0.0,1
1470,37.0,1,3,2.0,2.0,1.0,24,2088.37788238789,1,1,3,1,10,2077.96021684848,0.869014936671284,2566.0,42,0.591675545104247,0.0010057579364623,1
1471,51.0,1,1,1.0,2.0,1.0,32,3840.06257601799,1,4,2,3,1111,2728.39696525978,0.634133438924179,1847.0,70,0.650741906362829,0.297831424231074,0
1472,56.0,1,2,3.0,3.0,1.0,47,2445.52229723292,1,5,2,2,781,1664.11693789425,1.15169762530936,1746.0,32,0.622014597545546,0.31744449852994,0
1473,36.0,1,1,3.0,3.0,1.0,23,4002.0617559568,1,4,3,3,0,4002.0617559568,0.663829218425979,2977.0,60,1.11484943064262,0.0,1
1474,53.0,0,2,3.0,3.0,5.0,48,9222.76155315608,1,5,3,3,918,8304.28718278855,0.875720997108773,5452.0,73,0.53643250527135,0.130431110362652,0
1475,45.0,1,1,3.0,3.0,5.0,35,18095.1406298945,1,5,2,3,963,17131.1466808412,1.04962779328819,6503.0,74,0.691770485997738,0.0564408751643499,0
1476,43.0,0,2,2.0,3.0,1.0,33,2214.83033023984,1,5,3,2,1745,469.383023590041,0.684738838975933,4537.0,81,0.761440697435685,0.780789997946888,0
1477,50.0,0,1,3.0,2.0,1.0,45,2313.41527401389,1,3,2,2,1538,774.63346424136,0.687443394288379,3590.0,66,1.19487457272515,0.577132352390347,0
1478,38.0,1,1,1.0,1.0,1.0,32,1987.73071852959,1,4,2,2,1183,804.173155713707,0.73594652352283,3314.0,60,0.633368984318114,0.516157240553747,0
1479,50.0,1,1,3.0,2.0,3.0,41,1644.85140106717,1,3,2,1,127,1517.73262527436,0.866518833273742,4235.0,65,0.778996575768411,0.0245822022874584,0
1480,35.0,1,0,4.0,3.0,1.0,36,2645.29894547587,1,4,2,4,1602,1043.27484854409,0.576931260615878,2426.0,60,0.475248306038687,0.607310160585157,0
1481,56.0,0,1,3.0,3.0,3.0,50,1941.53723575875,1,5,1,3,1249,692.490942136826,0.511718307033225,2580.0,50,0.692219320893616,0.624663988517184,0
